A93,8,A938,Other specified arthropod-borne viral fevers,Other specified arthropod-borne viral fevers,"Other arthropod-borne viral fevers, not elsewhere classified"
A94,,A94,Unspecified arthropod-borne viral fever,Unspecified arthropod-borne viral fever,Unspecified arthropod-borne viral fever
A95,0,A950,Sylvatic yellow fever,Sylvatic yellow fever,Yellow fever
A95,1,A951,Urban yellow fever,Urban yellow fever,Yellow fever
A95,9,A959,"Yellow fever, unspecified","Yellow fever, unspecified",Yellow fever
A96,0,A960,Junin hemorrhagic fever,Junin hemorrhagic fever,Arenaviral hemorrhagic fever
A96,1,A961,Machupo hemorrhagic fever,Machupo hemorrhagic fever,Arenaviral hemorrhagic fever
A96,2,A962,Lassa fever,Lassa fever,Arenaviral hemorrhagic fever
A96,8,A968,Other arenaviral hemorrhagic fevers,Other arenaviral hemorrhagic fevers,Arenaviral hemorrhagic fever
A96,9,A969,"Arenaviral hemorrhagic fever, unspecified","Arenaviral hemorrhagic fever, unspecified",Arenaviral hemorrhagic fever
A98,0,A980,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,"Other viral hemorrhagic fevers, not elsewhere classified"
A98,1,A981,Omsk hemorrhagic fever,Omsk hemorrhagic fever,"Other viral hemorrhagic fevers, not elsewhere classified"
A98,2,A982,Kyasanur Forest disease,Kyasanur Forest disease,"Other viral hemorrhagic fevers, not elsewhere classified"
A98,3,A983,Marburg virus disease,Marburg virus disease,"Other viral hemorrhagic fevers, not elsewhere classified"
A98,4,A984,Ebola virus disease,Ebola virus disease,"Other viral hemorrhagic fevers, not elsewhere classified"
A98,5,A985,Hemorrhagic fever with renal syndrome,Hemorrhagic fever with renal syndrome,"Other viral hemorrhagic fevers, not elsewhere classified"
A98,8,A988,Other specified viral hemorrhagic fevers,Other specified viral hemorrhagic fevers,"Other viral hemorrhagic fevers, not elsewhere classified"
A99,,A99,Unspecified viral hemorrhagic fever,Unspecified viral hemorrhagic fever,Unspecified viral hemorrhagic fever
B00,0,B000,Eczema herpeticum,Eczema herpeticum,Herpesviral [herpes simplex] infections
B00,1,B001,Herpesviral vesicular dermatitis,Herpesviral vesicular dermatitis,Herpesviral [herpes simplex] infections
B00,2,B002,Herpesviral gingivostomatitis and pharyngotonsillitis,Herpesviral gingivostomatitis and pharyngotonsillitis,Herpesviral [herpes simplex] infections
B00,3,B003,Herpesviral meningitis,Herpesviral meningitis,Herpesviral [herpes simplex] infections
B00,4,B004,Herpesviral encephalitis,Herpesviral encephalitis,Herpesviral [herpes simplex] infections
B005,0,B0050,"Herpesviral ocular disease, unspecified","Herpesviral ocular disease, unspecified",Herpesviral ocular disease
B005,1,B0051,Herpesviral iridocyclitis,Herpesviral iridocyclitis,Herpesviral ocular disease
B005,2,B0052,Herpesviral keratitis,Herpesviral keratitis,Herpesviral ocular disease
B005,3,B0053,Herpesviral conjunctivitis,Herpesviral conjunctivitis,Herpesviral ocular disease
B005,9,B0059,Other herpesviral disease of eye,Other herpesviral disease of eye,Herpesviral ocular disease
B007,,B007,Disseminated herpesviral disease,Disseminated herpesviral disease,Disseminated herpesviral disease
B008,1,B0081,Herpesviral hepatitis,Herpesviral hepatitis,Other forms of herpesviral infections
B008,2,B0082,Herpes simplex myelitis,Herpes simplex myelitis,Other forms of herpesviral infections
B008,9,B0089,Other herpesviral infection,Other herpesviral infection,Other forms of herpesviral infections
B009,,B009,"Herpesviral infection, unspecified","Herpesviral infection, unspecified","Herpesviral infection, unspecified"
B01,0,B010,Varicella meningitis,Varicella meningitis,Varicella [chickenpox]
B011,1,B0111,Varicella encephalitis and encephalomyelitis,Varicella encephalitis and encephalomyelitis,"Varicella encephalitis, myelitis and encephalomyelitis"
B011,2,B0112,Varicella myelitis,Varicella myelitis,"Varicella encephalitis, myelitis and encephalomyelitis"
B012,,B012,Varicella pneumonia,Varicella pneumonia,Varicella pneumonia
B018,1,B0181,Varicella keratitis,Varicella keratitis,Varicella with other complications
B018,9,B0189,Other varicella complications,Other varicella complications,Varicella with other complications
B019,,B019,Varicella without complication,Varicella without complication,Varicella without complication
B02,0,B020,Zoster encephalitis,Zoster encephalitis,Zoster [herpes zoster]
B02,1,B021,Zoster meningitis,Zoster meningitis,Zoster [herpes zoster]
B022,1,B0221,Postherpetic geniculate ganglionitis,Postherpetic geniculate ganglionitis,Zoster with other nervous system involvement
B022,2,B0222,Postherpetic trigeminal neuralgia,Postherpetic trigeminal neuralgia,Zoster with other nervous system involvement
B022,3,B0223,Postherpetic polyneuropathy,Postherpetic polyneuropathy,Zoster with other nervous system involvement
B022,4,B0224,Postherpetic myelitis,Postherpetic myelitis,Zoster with other nervous system involvement
B022,9,B0229,Other postherpetic nervous system involvement,Other postherpetic nervous system involvement,Zoster with other nervous system involvement
B023,0,B0230,"Zoster ocular disease, unspecified","Zoster ocular disease, unspecified",Zoster ocular disease
B023,1,B0231,Zoster conjunctivitis,Zoster conjunctivitis,Zoster ocular disease
B023,2,B0232,Zoster iridocyclitis,Zoster iridocyclitis,Zoster ocular disease
B023,3,B0233,Zoster keratitis,Zoster keratitis,Zoster ocular disease
B023,4,B0234,Zoster scleritis,Zoster scleritis,Zoster ocular disease
B023,9,B0239,Other herpes zoster eye disease,Other herpes zoster eye disease,Zoster ocular disease
B027,,B027,Disseminated zoster,Disseminated zoster,Disseminated zoster
B028,,B028,Zoster with other complications,Zoster with other complications,Zoster with other complications
B029,,B029,Zoster without complications,Zoster without complications,Zoster without complications
B03,,B03,Smallpox,Smallpox,Smallpox
B04,,B04,Monkeypox,Monkeypox,Monkeypox
B05,0,B050,Measles complicated by encephalitis,Measles complicated by encephalitis,Measles
B05,1,B051,Measles complicated by meningitis,Measles complicated by meningitis,Measles
B05,2,B052,Measles complicated by pneumonia,Measles complicated by pneumonia,Measles
B05,3,B053,Measles complicated by otitis media,Measles complicated by otitis media,Measles
B05,4,B054,Measles with intestinal complications,Measles with intestinal complications,Measles
B058,1,B0581,Measles keratitis and keratoconjunctivitis,Measles keratitis and keratoconjunctivitis,Measles with other complications
B058,9,B0589,Other measles complications,Other measles complications,Measles with other complications
B059,,B059,Measles without complication,Measles without complication,Measles without complication
B060,0,B0600,"Rubella with neurological complication, unspecified","Rubella with neurological complication, unspecified",Rubella with neurological complications
B060,1,B0601,Rubella encephalitis,Rubella encephalitis,Rubella with neurological complications
B060,2,B0602,Rubella meningitis,Rubella meningitis,Rubella with neurological complications
B060,9,B0609,Other neurological complications of rubella,Other neurological complications of rubella,Rubella with neurological complications
B068,1,B0681,Rubella pneumonia,Rubella pneumonia,Rubella with other complications
B068,2,B0682,Rubella arthritis,Rubella arthritis,Rubella with other complications
B068,9,B0689,Other rubella complications,Other rubella complications,Rubella with other complications
B069,,B069,Rubella without complication,Rubella without complication,Rubella without complication
B07,0,B070,Plantar wart,Plantar wart,Viral warts
B07,8,B078,Other viral warts,Other viral warts,Viral warts
B07,9,B079,"Viral wart, unspecified","Viral wart, unspecified",Viral warts
B0801,0,B08010,Cowpox,Cowpox,Cowpox and vaccinia not from vaccine
B0801,1,B08011,Vaccinia not from vaccine,Vaccinia not from vaccine,Cowpox and vaccinia not from vaccine
B0802,,B0802,Orf virus disease,Orf virus disease,Orf virus disease
B0803,,B0803,Pseudocowpox [milker's node],Pseudocowpox [milker's node],Pseudocowpox [milker's node]
B0804,,B0804,"Paravaccinia, unspecified","Paravaccinia, unspecified","Paravaccinia, unspecified"
B0809,,B0809,Other orthopoxvirus infections,Other orthopoxvirus infections,Other orthopoxvirus infections
B081,,B081,Molluscum contagiosum,Molluscum contagiosum,Molluscum contagiosum
B082,0,B0820,"Exanthema subitum [sixth disease], unspecified","Exanthema subitum [sixth disease], unspecified",Exanthema subitum [sixth disease]
B082,1,B0821,Exanthema subitum [sixth disease] due to human herpesvirus 6,Exanthema subitum [sixth disease] due to human herpesvirus 6,Exanthema subitum [sixth disease]
B082,2,B0822,Exanthema subitum [sixth disease] due to human herpesvirus 7,Exanthema subitum [sixth disease] due to human herpesvirus 7,Exanthema subitum [sixth disease]
B083,,B083,Erythema infectiosum [fifth disease],Erythema infectiosum [fifth disease],Erythema infectiosum [fifth disease]
B084,,B084,Enteroviral vesicular stomatitis with exanthem,Enteroviral vesicular stomatitis with exanthem,Enteroviral vesicular stomatitis with exanthem
B085,,B085,Enteroviral vesicular pharyngitis,Enteroviral vesicular pharyngitis,Enteroviral vesicular pharyngitis
B086,0,B0860,"Parapoxvirus infection, unspecified","Parapoxvirus infection, unspecified",Parapoxvirus infections
B086,1,B0861,Bovine stomatitis,Bovine stomatitis,Parapoxvirus infections
B086,2,B0862,Sealpox,Sealpox,Parapoxvirus infections
B086,9,B0869,Other parapoxvirus infections,Other parapoxvirus infections,Parapoxvirus infections
B087,0,B0870,"Yatapoxvirus infection, unspecified","Yatapoxvirus infection, unspecified",Yatapoxvirus infections
B087,1,B0871,Tanapox virus disease,Tanapox virus disease,Yatapoxvirus infections
B087,2,B0872,Yaba pox virus disease,Yaba pox virus disease,Yatapoxvirus infections
B087,9,B0879,Other yatapoxvirus infections,Other yatapoxvirus infections,Yatapoxvirus infections
B088,,B088,Oth viral infections with skin and mucous membrane lesions,Other specified viral infections characterized by skin and mucous membrane lesions,Other specified viral infections characterized by skin and mucous membrane lesions
B09,,B09,Unsp viral infection with skin and mucous membrane lesions,Unspecified viral infection characterized by skin and mucous membrane lesions,Unspecified viral infection characterized by skin and mucous membrane lesions
B100,1,B1001,Human herpesvirus 6 encephalitis,Human herpesvirus 6 encephalitis,Other human herpesvirus encephalitis
B100,9,B1009,Other human herpesvirus encephalitis,Other human herpesvirus encephalitis,Other human herpesvirus encephalitis
B108,1,B1081,Human herpesvirus 6 infection,Human herpesvirus 6 infection,Other human herpesvirus infection
B108,2,B1082,Human herpesvirus 7 infection,Human herpesvirus 7 infection,Other human herpesvirus infection
B108,9,B1089,Other human herpesvirus infection,Other human herpesvirus infection,Other human herpesvirus infection
B15,0,B150,Hepatitis A with hepatic coma,Hepatitis A with hepatic coma,Acute hepatitis A
B15,9,B159,Hepatitis A without hepatic coma,Hepatitis A without hepatic coma,Acute hepatitis A
B16,0,B160,Acute hepatitis B with delta-agent with hepatic coma,Acute hepatitis B with delta-agent with hepatic coma,Acute hepatitis B
B16,1,B161,Acute hepatitis B with delta-agent without hepatic coma,Acute hepatitis B with delta-agent without hepatic coma,Acute hepatitis B
B16,2,B162,Acute hepatitis B without delta-agent with hepatic coma,Acute hepatitis B without delta-agent with hepatic coma,Acute hepatitis B
B16,9,B169,Acute hepatitis B w/o delta-agent and without hepatic coma,Acute hepatitis B without delta-agent and without hepatic coma,Acute hepatitis B
B17,0,B170,Acute delta-(super) infection of hepatitis B carrier,Acute delta-(super) infection of hepatitis B carrier,Other acute viral hepatitis
B171,0,B1710,Acute hepatitis C without hepatic coma,Acute hepatitis C without hepatic coma,Acute hepatitis C
B171,1,B1711,Acute hepatitis C with hepatic coma,Acute hepatitis C with hepatic coma,Acute hepatitis C
B172,,B172,Acute hepatitis E,Acute hepatitis E,Acute hepatitis E
B178,,B178,Other specified acute viral hepatitis,Other specified acute viral hepatitis,Other specified acute viral hepatitis
B179,,B179,"Acute viral hepatitis, unspecified","Acute viral hepatitis, unspecified","Acute viral hepatitis, unspecified"
B18,0,B180,Chronic viral hepatitis B with delta-agent,Chronic viral hepatitis B with delta-agent,Chronic viral hepatitis
B18,1,B181,Chronic viral hepatitis B without delta-agent,Chronic viral hepatitis B without delta-agent,Chronic viral hepatitis
B18,2,B182,Chronic viral hepatitis C,Chronic viral hepatitis C,Chronic viral hepatitis
B18,8,B188,Other chronic viral hepatitis,Other chronic viral hepatitis,Chronic viral hepatitis
B18,9,B189,"Chronic viral hepatitis, unspecified","Chronic viral hepatitis, unspecified",Chronic viral hepatitis
B19,0,B190,Unspecified viral hepatitis with hepatic coma,Unspecified viral hepatitis with hepatic coma,Unspecified viral hepatitis
B191,0,B1910,Unspecified viral hepatitis B without hepatic coma,Unspecified viral hepatitis B without hepatic coma,Unspecified viral hepatitis B
B191,1,B1911,Unspecified viral hepatitis B with hepatic coma,Unspecified viral hepatitis B with hepatic coma,Unspecified viral hepatitis B
B192,0,B1920,Unspecified viral hepatitis C without hepatic coma,Unspecified viral hepatitis C without hepatic coma,Unspecified viral hepatitis C
B192,1,B1921,Unspecified viral hepatitis C with hepatic coma,Unspecified viral hepatitis C with hepatic coma,Unspecified viral hepatitis C
B199,,B199,Unspecified viral hepatitis without hepatic coma,Unspecified viral hepatitis without hepatic coma,Unspecified viral hepatitis without hepatic coma
B20,,B20,Human immunodeficiency virus [HIV] disease,Human immunodeficiency virus [HIV] disease,Human immunodeficiency virus [HIV] disease
B25,0,B250,Cytomegaloviral pneumonitis,Cytomegaloviral pneumonitis,Cytomegaloviral disease
B25,1,B251,Cytomegaloviral hepatitis,Cytomegaloviral hepatitis,Cytomegaloviral disease
B25,2,B252,Cytomegaloviral pancreatitis,Cytomegaloviral pancreatitis,Cytomegaloviral disease
B25,8,B258,Other cytomegaloviral diseases,Other cytomegaloviral diseases,Cytomegaloviral disease
B25,9,B259,"Cytomegaloviral disease, unspecified","Cytomegaloviral disease, unspecified",Cytomegaloviral disease
B26,0,B260,Mumps orchitis,Mumps orchitis,Mumps
B26,1,B261,Mumps meningitis,Mumps meningitis,Mumps
B26,2,B262,Mumps encephalitis,Mumps encephalitis,Mumps
B26,3,B263,Mumps pancreatitis,Mumps pancreatitis,Mumps
B268,1,B2681,Mumps hepatitis,Mumps hepatitis,Mumps with other complications
B268,2,B2682,Mumps myocarditis,Mumps myocarditis,Mumps with other complications
B268,3,B2683,Mumps nephritis,Mumps nephritis,Mumps with other complications
B268,4,B2684,Mumps polyneuropathy,Mumps polyneuropathy,Mumps with other complications
B268,5,B2685,Mumps arthritis,Mumps arthritis,Mumps with other complications
B268,9,B2689,Other mumps complications,Other mumps complications,Mumps with other complications
B269,,B269,Mumps without complication,Mumps without complication,Mumps without complication
B270,0,B2700,Gammaherpesviral mononucleosis without complication,Gammaherpesviral mononucleosis without complication,Gammaherpesviral mononucleosis
B270,1,B2701,Gammaherpesviral mononucleosis with polyneuropathy,Gammaherpesviral mononucleosis with polyneuropathy,Gammaherpesviral mononucleosis
B270,2,B2702,Gammaherpesviral mononucleosis with meningitis,Gammaherpesviral mononucleosis with meningitis,Gammaherpesviral mononucleosis
B270,9,B2709,Gammaherpesviral mononucleosis with other complications,Gammaherpesviral mononucleosis with other complications,Gammaherpesviral mononucleosis
B271,0,B2710,Cytomegaloviral mononucleosis without complications,Cytomegaloviral mononucleosis without complications,Cytomegaloviral mononucleosis
B271,1,B2711,Cytomegaloviral mononucleosis with polyneuropathy,Cytomegaloviral mononucleosis with polyneuropathy,Cytomegaloviral mononucleosis
B271,2,B2712,Cytomegaloviral mononucleosis with meningitis,Cytomegaloviral mononucleosis with meningitis,Cytomegaloviral mononucleosis
B271,9,B2719,Cytomegaloviral mononucleosis with other complication,Cytomegaloviral mononucleosis with other complication,Cytomegaloviral mononucleosis
B278,0,B2780,Other infectious mononucleosis without complication,Other infectious mononucleosis without complication,Other infectious mononucleosis
B278,1,B2781,Other infectious mononucleosis with polyneuropathy,Other infectious mononucleosis with polyneuropathy,Other infectious mononucleosis
B278,2,B2782,Other infectious mononucleosis with meningitis,Other infectious mononucleosis with meningitis,Other infectious mononucleosis
B278,9,B2789,Other infectious mononucleosis with other complication,Other infectious mononucleosis with other complication,Other infectious mononucleosis
B279,0,B2790,"Infectious mononucleosis, unspecified without complication","Infectious mononucleosis, unspecified without complication","Infectious mononucleosis, unspecified"
B279,1,B2791,"Infectious mononucleosis, unspecified with polyneuropathy","Infectious mononucleosis, unspecified with polyneuropathy","Infectious mononucleosis, unspecified"
B279,2,B2792,"Infectious mononucleosis, unspecified with meningitis","Infectious mononucleosis, unspecified with meningitis","Infectious mononucleosis, unspecified"
B279,9,B2799,"Infectious mononucleosis, unsp with other complication","Infectious mononucleosis, unspecified with other complication","Infectious mononucleosis, unspecified"
B30,0,B300,Keratoconjunctivitis due to adenovirus,Keratoconjunctivitis due to adenovirus,Viral conjunctivitis
B30,1,B301,Conjunctivitis due to adenovirus,Conjunctivitis due to adenovirus,Viral conjunctivitis
B30,2,B302,Viral pharyngoconjunctivitis,Viral pharyngoconjunctivitis,Viral conjunctivitis
B30,3,B303,Acute epidemic hemorrhagic conjunctivitis (enteroviral),Acute epidemic hemorrhagic conjunctivitis (enteroviral),Viral conjunctivitis
B30,8,B308,Other viral conjunctivitis,Other viral conjunctivitis,Viral conjunctivitis
B30,9,B309,"Viral conjunctivitis, unspecified","Viral conjunctivitis, unspecified",Viral conjunctivitis
B33,0,B330,Epidemic myalgia,Epidemic myalgia,"Other viral diseases, not elsewhere classified"
B33,1,B331,Ross River disease,Ross River disease,"Other viral diseases, not elsewhere classified"
B332,0,B3320,"Viral carditis, unspecified","Viral carditis, unspecified",Viral carditis
B332,1,B3321,Viral endocarditis,Viral endocarditis,Viral carditis
B332,2,B3322,Viral myocarditis,Viral myocarditis,Viral carditis
B332,3,B3323,Viral pericarditis,Viral pericarditis,Viral carditis
B332,4,B3324,Viral cardiomyopathy,Viral cardiomyopathy,Viral carditis
B333,,B333,"Retrovirus infections, not elsewhere classified","Retrovirus infections, not elsewhere classified","Retrovirus infections, not elsewhere classified"
B334,,B334,Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS]
B338,,B338,Other specified viral diseases,Other specified viral diseases,Other specified viral diseases
B34,0,B340,"Adenovirus infection, unspecified","Adenovirus infection, unspecified",Viral infection of unspecified site
B34,1,B341,"Enterovirus infection, unspecified","Enterovirus infection, unspecified",Viral infection of unspecified site
B34,2,B342,"Coronavirus infection, unspecified","Coronavirus infection, unspecified",Viral infection of unspecified site
B34,3,B343,"Parvovirus infection, unspecified","Parvovirus infection, unspecified",Viral infection of unspecified site
B34,4,B344,"Papovavirus infection, unspecified","Papovavirus infection, unspecified",Viral infection of unspecified site
B34,8,B348,Other viral infections of unspecified site,Other viral infections of unspecified site,Viral infection of unspecified site
B34,9,B349,"Viral infection, unspecified","Viral infection, unspecified",Viral infection of unspecified site
B35,0,B350,Tinea barbae and tinea capitis,Tinea barbae and tinea capitis,Dermatophytosis
B35,1,B351,Tinea unguium,Tinea unguium,Dermatophytosis
B35,2,B352,Tinea manuum,Tinea manuum,Dermatophytosis
B35,3,B353,Tinea pedis,Tinea pedis,Dermatophytosis
B35,4,B354,Tinea corporis,Tinea corporis,Dermatophytosis
B35,5,B355,Tinea imbricata,Tinea imbricata,Dermatophytosis
B35,6,B356,Tinea cruris,Tinea cruris,Dermatophytosis
B35,8,B358,Other dermatophytoses,Other dermatophytoses,Dermatophytosis
B35,9,B359,"Dermatophytosis, unspecified","Dermatophytosis, unspecified",Dermatophytosis
B36,0,B360,Pityriasis versicolor,Pityriasis versicolor,Other superficial mycoses
B36,1,B361,Tinea nigra,Tinea nigra,Other superficial mycoses
B36,2,B362,White piedra,White piedra,Other superficial mycoses
B36,3,B363,Black piedra,Black piedra,Other superficial mycoses
B36,8,B368,Other specified superficial mycoses,Other specified superficial mycoses,Other superficial mycoses
B36,9,B369,"Superficial mycosis, unspecified","Superficial mycosis, unspecified",Other superficial mycoses
B37,0,B370,Candidal stomatitis,Candidal stomatitis,Candidiasis
B37,1,B371,Pulmonary candidiasis,Pulmonary candidiasis,Candidiasis
B37,2,B372,Candidiasis of skin and nail,Candidiasis of skin and nail,Candidiasis
B37,3,B373,Candidiasis of vulva and vagina,Candidiasis of vulva and vagina,Candidiasis
B374,1,B3741,Candidal cystitis and urethritis,Candidal cystitis and urethritis,Candidiasis of other urogenital sites
B374,2,B3742,Candidal balanitis,Candidal balanitis,Candidiasis of other urogenital sites
B374,9,B3749,Other urogenital candidiasis,Other urogenital candidiasis,Candidiasis of other urogenital sites
B375,,B375,Candidal meningitis,Candidal meningitis,Candidal meningitis
B376,,B376,Candidal endocarditis,Candidal endocarditis,Candidal endocarditis
B377,,B377,Candidal sepsis,Candidal sepsis,Candidal sepsis
B378,1,B3781,Candidal esophagitis,Candidal esophagitis,Candidiasis of other sites
B378,2,B3782,Candidal enteritis,Candidal enteritis,Candidiasis of other sites
B378,3,B3783,Candidal cheilitis,Candidal cheilitis,Candidiasis of other sites
B378,4,B3784,Candidal otitis externa,Candidal otitis externa,Candidiasis of other sites
B378,9,B3789,Other sites of candidiasis,Other sites of candidiasis,Candidiasis of other sites
B379,,B379,"Candidiasis, unspecified","Candidiasis, unspecified","Candidiasis, unspecified"
B38,0,B380,Acute pulmonary coccidioidomycosis,Acute pulmonary coccidioidomycosis,Coccidioidomycosis
B38,1,B381,Chronic pulmonary coccidioidomycosis,Chronic pulmonary coccidioidomycosis,Coccidioidomycosis
B38,2,B382,"Pulmonary coccidioidomycosis, unspecified","Pulmonary coccidioidomycosis, unspecified",Coccidioidomycosis
B38,3,B383,Cutaneous coccidioidomycosis,Cutaneous coccidioidomycosis,Coccidioidomycosis
B38,4,B384,Coccidioidomycosis meningitis,Coccidioidomycosis meningitis,Coccidioidomycosis
B38,7,B387,Disseminated coccidioidomycosis,Disseminated coccidioidomycosis,Coccidioidomycosis
B388,1,B3881,Prostatic coccidioidomycosis,Prostatic coccidioidomycosis,Other forms of coccidioidomycosis
B388,9,B3889,Other forms of coccidioidomycosis,Other forms of coccidioidomycosis,Other forms of coccidioidomycosis
B389,,B389,"Coccidioidomycosis, unspecified","Coccidioidomycosis, unspecified","Coccidioidomycosis, unspecified"
B39,0,B390,Acute pulmonary histoplasmosis capsulati,Acute pulmonary histoplasmosis capsulati,Histoplasmosis
B39,1,B391,Chronic pulmonary histoplasmosis capsulati,Chronic pulmonary histoplasmosis capsulati,Histoplasmosis
B39,2,B392,"Pulmonary histoplasmosis capsulati, unspecified","Pulmonary histoplasmosis capsulati, unspecified",Histoplasmosis
B39,3,B393,Disseminated histoplasmosis capsulati,Disseminated histoplasmosis capsulati,Histoplasmosis
B39,4,B394,"Histoplasmosis capsulati, unspecified","Histoplasmosis capsulati, unspecified",Histoplasmosis
B39,5,B395,Histoplasmosis duboisii,Histoplasmosis duboisii,Histoplasmosis
B39,9,B399,"Histoplasmosis, unspecified","Histoplasmosis, unspecified",Histoplasmosis
B40,0,B400,Acute pulmonary blastomycosis,Acute pulmonary blastomycosis,Blastomycosis
B40,1,B401,Chronic pulmonary blastomycosis,Chronic pulmonary blastomycosis,Blastomycosis
B40,2,B402,"Pulmonary blastomycosis, unspecified","Pulmonary blastomycosis, unspecified",Blastomycosis
B40,3,B403,Cutaneous blastomycosis,Cutaneous blastomycosis,Blastomycosis
B40,7,B407,Disseminated blastomycosis,Disseminated blastomycosis,Blastomycosis
B408,1,B4081,Blastomycotic meningoencephalitis,Blastomycotic meningoencephalitis,Other forms of blastomycosis
B408,9,B4089,Other forms of blastomycosis,Other forms of blastomycosis,Other forms of blastomycosis
B409,,B409,"Blastomycosis, unspecified","Blastomycosis, unspecified","Blastomycosis, unspecified"
B41,0,B410,Pulmonary paracoccidioidomycosis,Pulmonary paracoccidioidomycosis,Paracoccidioidomycosis
B41,7,B417,Disseminated paracoccidioidomycosis,Disseminated paracoccidioidomycosis,Paracoccidioidomycosis
B41,8,B418,Other forms of paracoccidioidomycosis,Other forms of paracoccidioidomycosis,Paracoccidioidomycosis
B41,9,B419,"Paracoccidioidomycosis, unspecified","Paracoccidioidomycosis, unspecified",Paracoccidioidomycosis
B42,0,B420,Pulmonary sporotrichosis,Pulmonary sporotrichosis,Sporotrichosis
B42,1,B421,Lymphocutaneous sporotrichosis,Lymphocutaneous sporotrichosis,Sporotrichosis
B42,7,B427,Disseminated sporotrichosis,Disseminated sporotrichosis,Sporotrichosis
B428,1,B4281,Cerebral sporotrichosis,Cerebral sporotrichosis,Other forms of sporotrichosis
B428,2,B4282,Sporotrichosis arthritis,Sporotrichosis arthritis,Other forms of sporotrichosis
B428,9,B4289,Other forms of sporotrichosis,Other forms of sporotrichosis,Other forms of sporotrichosis
B429,,B429,"Sporotrichosis, unspecified","Sporotrichosis, unspecified","Sporotrichosis, unspecified"
B43,0,B430,Cutaneous chromomycosis,Cutaneous chromomycosis,Chromomycosis and pheomycotic abscess
B43,1,B431,Pheomycotic brain abscess,Pheomycotic brain abscess,Chromomycosis and pheomycotic abscess
B43,2,B432,Subcutaneous pheomycotic abscess and cyst,Subcutaneous pheomycotic abscess and cyst,Chromomycosis and pheomycotic abscess
B43,8,B438,Other forms of chromomycosis,Other forms of chromomycosis,Chromomycosis and pheomycotic abscess
B43,9,B439,"Chromomycosis, unspecified","Chromomycosis, unspecified",Chromomycosis and pheomycotic abscess
B44,0,B440,Invasive pulmonary aspergillosis,Invasive pulmonary aspergillosis,Aspergillosis
B44,1,B441,Other pulmonary aspergillosis,Other pulmonary aspergillosis,Aspergillosis
B44,2,B442,Tonsillar aspergillosis,Tonsillar aspergillosis,Aspergillosis
B44,7,B447,Disseminated aspergillosis,Disseminated aspergillosis,Aspergillosis
B448,1,B4481,Allergic bronchopulmonary aspergillosis,Allergic bronchopulmonary aspergillosis,Other forms of aspergillosis
B448,9,B4489,Other forms of aspergillosis,Other forms of aspergillosis,Other forms of aspergillosis
B449,,B449,"Aspergillosis, unspecified","Aspergillosis, unspecified","Aspergillosis, unspecified"
B45,0,B450,Pulmonary cryptococcosis,Pulmonary cryptococcosis,Cryptococcosis
B45,1,B451,Cerebral cryptococcosis,Cerebral cryptococcosis,Cryptococcosis
B45,2,B452,Cutaneous cryptococcosis,Cutaneous cryptococcosis,Cryptococcosis
B45,3,B453,Osseous cryptococcosis,Osseous cryptococcosis,Cryptococcosis
B45,7,B457,Disseminated cryptococcosis,Disseminated cryptococcosis,Cryptococcosis
B45,8,B458,Other forms of cryptococcosis,Other forms of cryptococcosis,Cryptococcosis
B45,9,B459,"Cryptococcosis, unspecified","Cryptococcosis, unspecified",Cryptococcosis
B46,0,B460,Pulmonary mucormycosis,Pulmonary mucormycosis,Zygomycosis
B46,1,B461,Rhinocerebral mucormycosis,Rhinocerebral mucormycosis,Zygomycosis
B46,2,B462,Gastrointestinal mucormycosis,Gastrointestinal mucormycosis,Zygomycosis
B46,3,B463,Cutaneous mucormycosis,Cutaneous mucormycosis,Zygomycosis
B46,4,B464,Disseminated mucormycosis,Disseminated mucormycosis,Zygomycosis
B46,5,B465,"Mucormycosis, unspecified","Mucormycosis, unspecified",Zygomycosis
B46,8,B468,Other zygomycoses,Other zygomycoses,Zygomycosis
B46,9,B469,"Zygomycosis, unspecified","Zygomycosis, unspecified",Zygomycosis
B47,0,B470,Eumycetoma,Eumycetoma,Mycetoma
B47,1,B471,Actinomycetoma,Actinomycetoma,Mycetoma
B47,9,B479,"Mycetoma, unspecified","Mycetoma, unspecified",Mycetoma
B48,0,B480,Lobomycosis,Lobomycosis,"Other mycoses, not elsewhere classified"
B48,1,B481,Rhinosporidiosis,Rhinosporidiosis,"Other mycoses, not elsewhere classified"
B48,2,B482,Allescheriasis,Allescheriasis,"Other mycoses, not elsewhere classified"
B48,3,B483,Geotrichosis,Geotrichosis,"Other mycoses, not elsewhere classified"
B48,4,B484,Penicillosis,Penicillosis,"Other mycoses, not elsewhere classified"
B48,8,B488,Other specified mycoses,Other specified mycoses,"Other mycoses, not elsewhere classified"
B49,,B49,Unspecified mycosis,Unspecified mycosis,Unspecified mycosis
B50,0,B500,Plasmodium falciparum malaria with cerebral complications,Plasmodium falciparum malaria with cerebral complications,Plasmodium falciparum malaria
B50,8,B508,Other severe and complicated Plasmodium falciparum malaria,Other severe and complicated Plasmodium falciparum malaria,Plasmodium falciparum malaria
